1,5,8.24,4,4,1
2,6,8.24,4,4,12
3,11,8.24,4,3,8
4,2,8.24,3,3,1
5,6,8.24,4,3,3
6,2,8.24,4,4,1
7,11,8.24,4,3,12
8,11,8.24,4,4,6
9,4,8.24,3,3,11
10,2,8.24,4,3,6
11,5,12.50,4,3,9
12,12,12.50,4,4,5
13,2,12.50,4,4,5
14,10,12.50,3,4,11
15,9,12.50,3,2,7
16,3,12.50,4,3,8
17,1,12.50,2,2,1
18,10,12.50,4,4,8
19,11,12.50,3,4,1
20,5,12.50,2,4,1
21,7,63.83,4,4,1
22,3,63.83,4,4,2
23,7,63.83,4,4,8
24,12,63.83,3,2,4
25,7,63.83,3,2,3
26,7,63.83,4,3,5
27,10,63.83,3,3,12
28,9,63.83,4,3,4
29,6,63.83,3,2,4
30,10,63.83,3,4,12
31,10,489.18,4,3,4
32,6,521.20,4,4,12
33,9,535.61,4,3,2
34,8,541.25,4,3,11
35,11,546.01,3,2,12
36,2,561.95,4,3,8
37,12,570.73,3,2,4
38,9,579.74,2,2,8
39,5,598.29,4,4,9
40,3,614.42,4,3,7
41,7,658.70,4,4,12
42,8,680.44,4,4,4
43,2,686.34,3,4,2
44,3,734.41,3,4,1
45,6,738.76,4,4,2
46,10,758.41,3,4,11
47,1,765.38,3,2,7
48,10,780.41,3,3,2
49,6,805.99,3,3,9
50,10,806.69,3,3,1
51,2,806.69,3,3,4
52,11,806.69,2,3,5
53,5,806.69,3,2,9
54,6,806.69,3,4,7
55,8,806.69,3,4,1
56,3,806.69,4,4,4
57,1,806.69,4,3,6
58,4,806.69,4,4,1
59,7,806.69,4,4,5
60,2,806.69,3,4,4
61,6,806.69,4,3,1
62,9,806.69,4,4,12
63,10,806.69,3,4,10
64,1,806.69,3,3,11
65,8,806.69,4,3,10
66,8,806.69,3,2,2
67,12,806.69,4,4,7
68,9,806.69,3,2,6
69,5,806.69,3,2,5
70,2,806.69,4,4,2
71,9,1110.77,4,3,8
72,5,1132.17,2,1,7
73,8,1137.29,4,4,5
74,9,1192.40,3,3,2
75,8,1214.63,4,4,2
76,9,1274.45,4,3,12
77,11,1282.03,4,4,6
78,10,1298.44,1,1,1
79,5,1311.62,4,4,12
80,5,1339.03,4,3,8
81,2,1373.09,3,3,4
82,3,1377.45,4,4,4
83,2,1393.29,3,2,12
84,8,1398.08,3,2,6
85,2,1403.71,3,2,6
86,11,1435.28,4,4,1
87,3,1436.46,1,1,9
88,2,1437.55,4,4,12
89,6,1453.99,3,4,4
90,7,1469.66,3,3,5
91,2,1475.02,4,4,6
92,11,1503.68,3,3,2
93,5,1505.19,4,4,9
94,2,1518.26,4,3,9
95,2,1524.62,2,2,11
96,1,1554.14,2,4,1
97,4,1555.44,4,3,5
98,11,1558.13,4,4,8
99,8,1569.85,3,3,5
100,3,1621.74,4,4,12
101,11,1646.54,4,3,7
102,1,1647.02,4,3,1
103,5,1717.03,4,4,1
104,6,1719.16,3,3,9
105,5,1726.28,4,3,9
106,8,1752.60,3,2,3
107,10,1790.79,4,3,1
108,10,1844.60,4,4,1
109,1,1889.78,3,4,11
110,9,1902.20,4,4,4
111,11,1927.62,4,4,4
112,2,1931.38,4,4,4
113,1,1937.15,2,4,6
114,3,1946.07,3,2,2
115,3,1948.73,1,2,1
116,1,1959.64,4,4,6
117,7,1976.74,4,3,12
118,6,2009.54,3,3,8
119,11,2025.31,3,2,8
120,11,2049.83,2,4,1
121,1,2050.54,4,4,9
122,3,2052.05,3,3,1
123,7,2058.71,4,4,4
124,4,2068.67,2,3,4
125,1,2078.52,4,4,2
126,12,2118.82,2,2,4
127,3,2126.25,2,4,12
128,2,2141.44,3,3,1
129,7,2170.34,2,1,1
130,6,2174.85,4,4,10
131,11,2196.59,3,2,10
132,2,2211.64,1,1,2
133,2,2220.27,4,4,6
134,12,2227.21,3,2,2
135,11,2229.20,2,1,12
136,11,2268.16,3,3,2
137,10,2294.47,4,3,1
138,1,2301.07,2,4,10
139,6,2316.70,3,2,6
140,4,2317.26,3,2,2
141,1,2317.82,4,3,8
142,2,2339.47,4,4,7
143,3,2363.03,4,4,6
144,6,2375.14,3,4,10
145,2,2410.08,4,3,10
146,7,2430.71,3,2,2
147,9,2439.14,3,3,6
148,7,2485.54,4,4,2
149,12,2487.43,4,4,6
150,11,2491.31,2,2,2
151,1,2508.10,4,4,4
152,6,2542.95,4,4,2
153,4,2548.76,4,3,9
154,8,2549.13,4,4,9
155,9,2550.94,3,2,1
156,1,2571.14,2,2,9
157,8,2571.56,4,4,8
158,6,2579.75,2,1,5
159,3,2616.01,4,4,5
160,1,2644.55,4,4,4
161,12,2686.86,4,4,3
162,11,2689.92,3,4,2
163,3,2692.69,3,3,9
164,8,2694.27,3,3,5
165,4,2701.76,4,4,4
166,6,2738.13,4,3,8
167,6,2761.44,2,1,12
168,11,2798.31,1,1,7
169,5,2836.97,4,4,7
170,12,2860.69,2,1,10
171,6,2875.54,4,3,7
172,6,2875.77,4,4,9
173,6,2882.64,2,2,4
174,11,2915.70,3,3,9
175,9,2920.15,3,3,6
176,12,2947.45,4,4,8
177,1,2982.15,4,3,10
178,1,2991.21,4,3,11
179,11,3007.17,3,3,8
180,5,3009.55,3,2,8
181,4,3009.85,4,4,5
182,4,3026.57,4,3,10
183,3,3031.19,3,2,2
184,2,3053.04,2,4,11
185,1,3064.33,3,4,8
186,4,3088.08,4,3,10
187,9,3092.06,4,4,5
188,9,3118.36,3,2,8
189,5,3142.51,4,4,6
190,3,3163.08,3,3,5
191,1,3202.95,2,3,4
192,5,3245.08,1,1,11
193,4,3248.47,4,4,9
194,9,3276.63,4,4,4
195,3,3355.62,1,2,4
196,6,3367.97,4,3,11
197,12,3392.49,2,2,1
198,9,3397.67,3,4,10
199,2,3415.11,1,2,1
200,8,3420.58,4,3,5
201,11,3431.04,4,3,12
202,10,3439.82,3,3,9
203,9,3472.00,4,3,5
204,11,3495.41,4,4,5
205,10,3510.49,4,4,6
206,7,3515.30,4,4,5
207,2,3538.31,4,4,7
208,11,3548.70,1,2,11
209,6,3558.91,2,4,12
210,12,3569.45,4,4,12
211,12,3572.43,4,3,7
212,11,3573.83,4,4,8
213,1,3594.91,4,4,6
214,12,3644.87,4,3,8
215,1,3645.14,4,4,8
216,12,3646.73,2,3,7
217,9,3654.43,3,4,1
218,7,3655.21,3,4,6
219,2,3677.49,4,3,9
220,7,3683.24,4,4,2
221,8,3705.68,4,4,6
222,3,3709.65,3,2,7
223,4,3710.47,4,4,10
224,8,3713.90,3,4,7
225,8,3729.51,4,3,10
226,5,3742.50,3,3,1
