1,6,6.19,3,3,1
2,12,26.18,4,4,12
3,10,32.58,4,3,7
4,11,45.03,4,3,4
5,9,50.64,4,4,3
6,8,84.25,4,4,6
7,3,108.27,4,3,11
8,7,140.80,4,4,5
9,7,144.01,3,4,12
10,6,151.15,3,2,4
11,10,153.64,3,2,2
12,12,193.26,4,4,3
13,4,199.53,2,2,6
14,4,212.03,4,3,6
15,10,213.12,3,2,3
16,5,214.70,4,4,12
17,12,227.23,3,3,6
18,7,237.34,3,2,12
19,5,239.11,4,3,9
20,7,284.61,4,4,4
21,6,293.06,4,4,1
22,1,304.40,4,4,9
23,8,328.60,4,4,12
24,1,332.50,4,3,9
25,11,360.43,3,2,11
26,6,362.83,4,4,7
27,1,401.43,4,4,6
28,2,438.99,3,3,7
29,9,450.67,4,4,6
30,7,460.32,3,2,9
31,11,467.44,4,3,6
32,4,496.61,3,3,9
33,1,508.94,4,4,10
34,2,514.30,4,4,3
35,1,525.53,4,4,5
36,5,526.69,3,4,11
37,11,540.37,3,3,6
38,7,541.29,4,4,4
39,10,542.43,4,4,6
40,11,553.63,4,3,5
41,11,562.67,4,3,6
42,8,592.41,3,4,6
43,7,594.63,4,4,6
44,11,612.02,2,1,8
45,4,615.56,4,3,5
46,10,619.21,3,2,2
47,4,620.46,4,4,5
48,4,648.22,3,4,5
49,10,654.70,2,2,11
50,10,674.72,2,1,7
51,12,693.93,3,3,4
52,5,694.80,1,2,5
53,9,802.10,4,4,7
54,12,819.68,3,2,5
55,1,843.42,4,4,3
56,2,862.57,1,2,5
57,11,880.12,4,3,6
58,7,926.57,3,4,12
59,2,954.72,4,4,1
60,8,976.59,4,3,5
61,12,993.42,4,4,9
62,5,996.65,4,3,9
63,11,1002.20,4,4,6
64,3,1009.09,2,2,1
65,2,1013.73,4,4,4
66,9,1054.99,4,4,5
67,12,1059.11,4,3,6
68,4,1065.64,4,3,7
69,3,1077.45,1,2,8
70,4,1091.77,3,2,10
71,9,1175.54,4,4,8
72,8,1191.76,4,3,4
73,11,1207.23,4,4,2
74,3,1212.64,4,3,10
75,1,1218.19,3,4,5
76,11,1227.76,4,4,1
77,3,1239.47,4,4,1
78,6,1245.88,4,4,7
79,5,1278.60,4,4,1
80,9,1280.03,4,3,5
81,10,1287.42,4,4,5
82,1,1314.32,4,4,6
83,9,1315.19,4,3,4
84,7,1318.89,3,4,6
85,2,1322.72,4,4,2
86,10,1327.97,4,3,1
87,8,1362.00,4,4,7
88,7,1398.21,2,4,2
89,1,1414.54,2,4,7
90,10,1418.87,2,1,8
91,12,1424.18,2,2,1
92,10,1429.17,4,4,6
93,4,1448.38,3,3,1
94,3,1480.31,4,4,12
95,6,1526.76,3,4,2
96,8,1539.67,1,2,4
97,12,1561.00,4,3,10
98,1,1561.93,3,2,11
99,12,1565.32,3,3,5
100,1,1569.87,3,4,10
101,5,1583.23,3,3,6
102,3,1612.11,3,4,2
103,3,1635.68,3,3,7
104,2,1640.77,4,4,8
105,6,1671.96,4,4,6
106,11,1717.07,4,4,4
107,12,1729.00,4,3,10
108,11,1731.86,4,4,2
109,6,1775.91,4,4,4
110,1,1776.07,3,4,11
111,5,1843.96,4,4,6
112,6,1854.72,3,4,1
113,1,1866.11,3,4,8
114,1,1878.02,4,4,5
115,2,1883.23,4,3,1
116,3,1885.70,4,3,5
117,6,1902.03,3,4,12
118,10,1914.84,2,2,1
119,2,1919.31,1,2,10
120,8,1930.54,4,4,9
121,2,1947.56,3,3,5
122,2,1985.43,4,4,4
123,12,1997.10,3,2,1
124,7,2008.14,3,4,10
125,10,2014.06,3,2,5
126,11,2023.98,4,3,10
127,3,2114.21,4,4,2
128,2,2152.79,3,2,1
129,4,2169.91,4,4,10
130,11,2269.08,4,4,6
131,5,2274.96,3,2,10
132,11,2306.25,4,3,8
133,10,2349.23,4,3,9
134,5,2357.00,4,3,2
135,2,2384.94,4,3,12
136,9,2385.42,3,3,5
137,1,2399.84,4,4,12
138,12,2431.40,3,3,10
139,8,2444.06,4,4,7
140,8,2452.81,2,2,7
141,3,2456.65,2,1,10
142,5,2461.71,3,2,7
143,2,2470.52,4,3,11
144,2,2486.55,4,3,7
145,5,2487.13,3,3,10
146,6,2525.11,3,3,6
147,10,2543.51,2,1,1
148,11,2551.08,3,3,2
149,12,2551.12,3,4,1
150,6,2560.68,4,4,1
151,2,2562.98,4,3,1
152,4,2571.42,4,4,3
153,12,2576.52,4,4,6
154,4,2591.27,4,4,10
155,3,2592.92,1,1,1
156,7,2602.80,4,4,1
157,9,2604.42,4,4,1
158,1,2627.40,3,2,11
159,12,2664.45,3,2,6
160,1,2674.46,4,4,5
161,3,2680.56,4,4,3
162,2,2684.72,4,3,11
163,7,2693.65,4,3,10
164,4,2707.61,4,3,1
165,4,2744.75,3,3,11
166,10,2758.83,2,2,3
167,7,2763.86,4,4,1
168,11,2797.68,3,4,11
169,10,2813.79,3,2,9
170,4,2855.90,4,3,2
171,9,2876.20,4,3,6
172,9,2877.79,4,4,1
173,7,2895.74,3,2,6
174,12,2900.18,3,3,4
175,11,2927.78,4,3,7
176,6,2928.12,4,4,9
177,4,2957.73,3,2,11
178,8,2962.56,3,2,6
179,5,2998.42,2,2,1
180,11,3003.19,3,4,6
181,8,3008.08,4,3,4
182,2,3008.23,4,4,1
183,4,3049.68,4,4,6
184,2,3053.84,4,4,1
185,1,3058.97,4,3,7
186,4,3102.71,3,2,5
187,6,3117.46,3,4,6
188,4,3122.75,4,4,7
189,11,3144.93,3,3,12
190,9,3166.51,4,4,12
191,3,3177.78,4,3,7
192,10,3180.61,3,3,4
193,1,3196.32,4,4,7
194,2,3196.88,3,4,1
195,9,3209.21,4,3,5
196,8,3223.55,1,1,7
197,6,3236.54,4,3,10
198,10,3339.28,1,2,7
199,5,3369.08,3,3,9
200,2,3394.21,1,2,4
201,10,3396.41,1,1,1
202,12,3413.22,2,2,5
203,8,3432.06,4,4,7
204,3,3440.06,3,2,10
205,6,3480.61,4,3,7
206,8,3503.97,3,4,1
207,12,3507.74,3,3,2
208,12,3510.86,3,4,6
209,10,3516.36,3,4,9
210,1,3542.99,4,4,6
211,7,3551.01,3,3,7
212,11,3567.89,4,4,9
213,11,3573.26,4,4,12
214,7,3589.04,3,4,10
215,10,3591.35,4,3,6
216,8,3601.14,4,4,10
217,11,3643.75,4,4,4
218,6,3650.13,3,3,6
219,9,3697.93,4,4,4
220,5,3723.45,4,4,1
221,3,3724.47,4,3,7
222,6,3769.50,2,2,4
223,10,3808.55,4,4,12
224,2,3812.23,3,2,7
225,10,3847.18,4,4,12
226,9,3850.39,4,4,12
227,2,3867.51,4,4,10
228,11,3889.56,4,4,10
229,6,3909.55,3,3,2
230,4,3931.51,4,4,7
231,7,4005.27,4,3,2
