1,9,23.30,4,4,10
2,8,28.75,3,4,8
3,9,43.79,3,3,5
4,8,61.33,3,4,9
5,4,105.46,4,3,2
6,10,108.25,4,4,7
7,7,135.84,3,4,7
8,5,137.35,4,3,5
9,6,157.45,2,4,3
10,3,166.71,4,3,8
11,11,186.86,2,2,7
12,4,188.54,4,3,4
13,5,208.14,4,3,6
14,3,234.58,4,3,5
15,11,278.69,4,4,11
16,11,291.50,3,2,12
17,6,291.82,3,3,9
18,6,312.05,4,3,10
19,5,328.32,1,2,6
20,1,345.34,4,3,7
21,1,353.39,3,3,7
22,8,365.02,2,2,5
23,11,368.75,4,3,8
24,3,374.50,4,4,7
25,3,381.37,4,3,11
26,2,383.12,4,4,8
27,11,396.33,2,1,10
28,12,420.57,4,4,8
29,1,420.62,2,2,2
30,5,451.87,3,4,11
31,5,454.58,4,3,9
32,9,520.00,4,4,7
33,1,552.43,4,4,6
34,8,558.05,2,1,7
35,12,565.82,4,4,10
36,6,585.65,3,4,6
37,10,602.47,3,4,11
38,12,606.00,4,4,1
39,5,617.28,4,3,11
40,12,628.23,2,4,5
41,12,650.00,3,3,5
42,8,668.02,4,4,9
43,4,680.14,3,3,11
44,12,714.62,4,4,1
45,3,716.65,3,4,6
46,8,725.92,4,4,11
47,4,731.46,3,2,6
48,5,731.94,1,1,6
49,5,738.61,3,3,1
50,7,748.51,1,1,1
51,1,757.97,3,4,1
52,8,769.10,3,2,10
53,5,769.69,4,4,6
54,7,838.11,3,2,9
55,1,840.37,4,4,1
56,7,840.94,2,3,1
57,11,843.49,4,4,10
58,1,844.80,3,2,9
59,3,866.61,1,2,7
60,10,885.87,4,4,2
61,11,909.09,3,3,10
62,6,913.73,4,4,9
63,3,929.52,4,3,1
64,9,938.62,4,4,9
65,9,941.44,4,3,7
66,7,942.12,4,4,9
67,7,952.10,2,1,1
68,8,1027.65,4,3,10
69,9,1039.29,3,2,7
70,12,1040.91,3,4,8
71,4,1045.88,2,3,9
72,2,1058.59,2,2,6
