1,3,5.54,4,3,1
2,9,14.37,4,4,9
3,7,22.36,3,4,2
4,12,29.16,2,2,7
5,12,58.30,4,4,11
6,4,63.32,4,3,11
7,1,65.28,3,3,12
8,6,71.92,4,3,5
9,10,97.26,4,3,7
10,5,104.86,3,3,8
11,11,107.21,2,1,11
12,7,111.43,4,4,8
13,5,115.09,4,4,8
14,1,117.88,3,2,1
15,11,122.78,3,3,12
16,5,145.17,3,3,11
17,4,167.34,2,1,1
18,4,177.03,4,4,4
19,6,185.31,4,3,11
20,7,209.05,3,2,10
21,5,236.00,3,3,8
22,6,239.97,2,3,5
23,2,242.67,4,4,5
24,6,249.89,4,4,1
25,3,260.07,4,4,10
26,5,260.57,4,3,6
27,1,289.73,3,3,8
28,9,296.78,4,3,8
29,12,332.84,4,4,3
30,12,351.35,4,3,8
31,2,364.51,1,2,4
32,3,367.46,4,3,1
33,5,390.03,4,3,5
34,8,404.98,2,2,8
35,10,429.14,3,3,5
36,6,446.16,4,4,1
37,10,456.09,3,4,8
38,2,466.87,3,2,11
39,3,489.28,3,3,4
40,7,523.79,3,2,8
41,4,541.22,3,3,7
42,2,542.19,3,3,10
43,1,543.57,4,3,8
44,10,553.19,3,2,8
45,5,585.25,4,4,11
46,10,607.86,4,3,1
47,8,650.63,4,4,8
48,8,672.05,4,4,10
49,3,736.50,4,4,11
50,5,744.34,1,2,2
51,12,749.00,3,4,8
52,3,751.44,4,3,2
53,6,765.47,4,4,4
54,1,768.98,4,4,5
55,6,789.95,3,2,8
56,9,808.29,4,3,1
57,3,833.78,4,4,12
58,11,834.95,2,2,2
59,4,836.93,4,4,7
60,4,846.19,3,4,7
61,3,855.27,4,4,8
62,9,858.37,4,4,2
63,11,873.17,4,4,9
64,3,885.25,3,3,2
65,7,904.63,3,4,1
66,7,908.60,4,4,12
67,9,911.00,3,2,11
68,9,918.60,3,2,11
69,7,935.06,4,3,3
70,7,977.10,3,4,12
71,6,985.58,3,2,4
72,7,988.25,4,4,11
73,11,996.59,2,2,4
74,6,1005.95,3,2,5
75,2,1010.12,4,4,11
76,2,1019.30,2,2,2
77,5,1024.61,3,4,12
78,5,1031.73,3,2,4
79,4,1036.56,4,4,2
80,2,1045.45,3,3,8
81,12,1047.45,4,4,10
82,11,1050.45,4,3,1
83,3,1051.12,1,2,1
