1,5,5.78,4,4,9
2,11,8.59,4,3,12
3,8,11.61,4,4,6
4,3,15.15,2,1,2
5,4,15.98,4,4,12
6,6,23.47,4,4,4
7,12,33.58,3,3,1
8,4,43.06,4,4,10
9,6,50.21,4,3,6
10,9,60.18,3,2,8
11,12,60.55,4,3,1
12,7,66.11,4,3,10
13,10,66.63,4,4,6
14,9,70.70,4,3,4
15,4,75.59,4,4,2
16,7,76.58,3,4,2
17,9,77.24,3,3,6
18,5,84.01,4,4,3
19,5,92.55,4,4,2
20,5,96.00,3,3,6
21,3,98.22,3,3,7
22,11,99.47,4,4,5
23,7,110.52,3,3,10
24,5,115.43,3,4,1
25,12,132.48,4,4,8
26,3,135.62,4,4,1
27,4,140.12,2,3,1
28,1,142.43,4,4,6
29,2,148.48,3,4,6
30,1,158.50,4,4,12
31,4,158.52,2,4,9
32,10,161.68,3,3,9
33,1,164.83,3,2,2
34,6,177.61,3,2,11
35,4,178.65,4,3,1
36,2,184.17,4,4,1
37,3,189.02,3,4,5
38,11,189.94,4,3,4
39,2,193.59,3,4,11
40,3,199.36,3,3,4
41,2,204.95,3,3,9
42,1,205.63,2,2,9
43,8,211.03,4,4,11
44,1,213.91,2,3,5
45,9,215.99,3,2,11
46,10,218.88,4,4,1
47,11,221.59,4,3,12
48,12,232.11,4,3,5
49,2,233.23,4,4,8
50,2,241.92,3,3,11
51,1,251.25,4,4,1
52,1,254.66,3,2,1
53,1,257.63,3,2,9
54,7,267.21,4,3,11
55,1,267.25,4,4,1
56,2,275.23,1,1,9
57,6,278.28,4,3,7
58,6,279.44,3,2,9
59,7,294.44,2,1,2
60,8,297.64,3,4,12
61,2,297.80,3,4,10
62,5,303.21,4,4,1
63,7,308.25,4,3,2
64,4,321.28,2,2,11
65,12,321.29,4,4,6
66,7,322.68,3,2,12
67,3,325.08,4,4,12
68,12,326.77,4,4,9
69,6,337.46,3,3,6
70,1,337.76,4,3,1
71,5,338.57,4,4,11
72,11,341.58,4,4,8
73,12,342.08,3,2,1
74,6,345.89,4,3,8
75,5,350.81,2,4,3
76,12,353.91,4,4,4
77,10,354.00,4,4,2
78,8,354.03,4,4,7
79,8,354.64,3,4,12
80,11,360.70,4,4,5
81,10,363.57,4,4,8
82,3,365.32,3,2,10
83,7,367.59,4,3,12
84,5,368.26,3,4,10
85,6,368.58,4,4,6
86,10,369.36,4,3,8
87,2,379.17,3,2,4
88,12,383.06,4,3,1
89,5,401.58,3,3,1
90,12,405.54,3,4,7
91,1,409.84,4,3,9
92,4,413.48,2,1,3
93,1,416.08,4,4,9
94,9,416.31,4,4,2
95,7,424.53,3,3,6
96,3,429.59,3,2,7
97,7,430.21,4,3,9
98,8,433.22,4,3,4
99,3,434.10,1,2,7
100,12,437.32,4,3,3
101,10,439.97,2,1,2
102,12,447.53,2,2,8
103,3,448.39,3,4,10
104,11,454.40,3,4,12
105,12,454.46,1,1,12
106,11,455.44,3,4,1
107,2,458.31,3,2,9
108,7,461.18,4,4,3
109,1,465.83,3,3,1
110,11,466.76,3,3,3
111,4,469.10,4,4,6
112,9,471.70,1,1,2
113,5,478.43,4,4,10
114,12,486.18,4,4,5
115,1,487.80,4,4,4
116,9,489.14,4,4,3
117,2,492.98,4,4,6
118,12,505.60,4,4,6
119,5,506.44,2,2,1
120,2,527.43,1,1,1
121,1,540.25,4,4,9
122,12,541.48,4,4,5
123,11,542.58,4,3,4
124,2,542.70,3,2,12
125,3,547.44,3,3,6
126,5,557.87,4,4,1
127,3,566.41,4,3,10
128,2,594.15,4,4,2
129,7,602.08,4,3,10
130,3,602.90,3,4,11
131,5,606.69,3,4,2
132,7,610.08,3,4,9
133,11,611.72,4,4,2
134,7,634.01,3,4,2
135,6,637.84,4,4,2
136,10,637.97,4,3,1
137,9,639.99,4,3,1
138,9,641.87,4,4,10
139,3,648.37,3,3,10
140,11,653.28,4,4,1
141,4,654.57,1,2,6
142,12,658.91,4,4,5
143,11,660.38,2,1,10
144,2,663.23,1,2,4
145,3,700.39,1,1,10
146,10,703.26,3,4,2
147,7,724.35,2,4,1
148,6,724.53,4,4,8
149,6,730.17,1,2,1
150,2,731.82,3,3,9
151,7,734.75,4,3,1
152,10,740.56,4,3,8
153,8,745.95,4,3,5
154,2,746.01,4,4,12
155,8,750.24,3,4,9
156,3,751.64,4,4,11
157,9,758.95,3,4,7
