1,8,2.58,2,1,11
2,9,6.54,3,4,4
3,6,10.75,3,2,12
4,5,10.94,3,3,12
5,5,11.23,1,1,1
6,9,14.51,4,3,6
7,7,15.80,4,3,7
8,2,18.00,4,3,9
9,12,19.56,4,3,5
10,12,36.55,4,4,10
11,3,39.80,1,2,5
12,6,47.93,3,3,1
13,5,51.12,4,3,4
14,7,51.24,4,4,12
15,11,55.28,4,4,8
16,1,58.57,4,4,9
17,11,62.70,4,4,4
18,1,71.30,4,4,7
19,4,82.92,2,3,6
20,11,85.90,4,3,4
21,11,88.94,4,3,12
22,7,96.48,4,4,11
23,7,96.53,4,3,6
24,10,96.95,4,4,1
25,8,97.93,4,3,5
26,2,101.90,4,4,2
27,5,104.13,3,4,11
28,12,110.35,1,1,5
29,12,111.20,3,4,5
30,6,111.88,4,3,5
31,1,114.76,4,4,9
32,8,115.56,3,3,5
33,8,116.75,3,2,10
34,4,118.16,3,3,8
35,1,119.85,4,3,12
36,6,120.64,3,3,9
37,10,122.30,3,4,10
38,2,123.40,4,3,1
39,1,126.38,4,4,9
40,11,127.40,3,4,8
41,3,132.21,4,4,1
42,7,132.49,2,1,1
43,6,136.51,4,3,10
44,2,141.53,3,3,6
45,9,146.96,3,2,10
46,2,150.86,3,3,11
47,7,153.57,4,4,10
48,9,168.60,4,4,12
49,11,172.20,4,3,11
50,6,172.98,2,1,2
51,10,175.45,2,3,6
52,6,175.85,3,3,5
53,6,184.50,4,4,7
54,1,200.74,4,4,4
55,10,209.50,4,4,3
56,1,213.40,4,4,1
57,8,216.68,3,2,12
58,2,222.42,4,4,1
59,5,231.27,4,3,8
60,7,232.35,4,4,7
61,4,244.43,4,4,2
62,1,246.75,4,3,5
63,11,246.92,4,4,9
64,11,248.22,3,3,8
65,11,254.30,4,4,10
66,1,255.73,4,4,11
67,12,257.67,4,3,9
68,3,258.99,4,4,3
69,6,260.39,3,4,4
70,9,263.23,3,3,9
71,1,265.73,4,4,2
72,3,267.30,3,2,2
73,6,277.31,2,1,5
74,10,280.92,3,4,8
75,10,288.25,2,3,11
76,11,295.58,1,2,1
77,8,297.47,4,4,11
78,12,299.62,4,4,4
79,5,302.55,3,3,2
80,3,307.27,4,3,10
81,1,309.80,3,2,7
82,10,310.35,4,3,12
83,7,313.91,3,2,9
84,9,316.50,4,4,5
85,12,317.57,3,4,5
86,12,319.60,3,4,5
87,3,321.75,3,4,7
88,4,325.66,2,3,6
89,7,330.52,4,3,11
90,6,330.62,2,3,11
91,6,333.58,3,4,5
92,5,334.59,4,4,8
93,11,338.11,4,3,8
94,1,343.63,1,1,7
95,10,345.18,4,4,10
96,11,349.20,4,3,1
97,9,351.32,4,3,5
98,11,354.22,4,4,7
99,5,357.92,3,4,7
100,4,362.25,3,2,5
101,1,364.56,4,4,1
102,8,367.31,4,4,12
103,4,373.16,4,3,5
104,8,379.86,3,4,10
105,3,381.73,4,4,4
106,8,382.05,4,4,6
107,3,386.63,4,4,9
108,5,387.66,1,2,9
109,2,390.12,4,4,1
110,5,390.26,3,4,5
111,10,392.02,4,4,4
112,8,412.92,3,4,4
113,2,413.17,3,3,4
114,6,420.12,4,4,10
115,5,421.38,3,4,11
116,11,421.94,3,3,3
117,3,425.26,4,4,8
118,7,430.84,3,4,4
119,3,430.92,4,3,12
120,12,434.01,2,1,11
121,5,436.72,4,4,4
122,2,441.33,4,3,1
123,9,442.03,3,4,10
124,6,444.92,4,4,11
125,10,446.21,3,3,8
126,2,452.54,2,4,5
127,6,453.62,4,4,2
128,2,455.72,2,2,2
129,6,457.04,4,3,12
130,2,457.06,2,1,10
131,3,457.17,3,3,7
132,2,462.35,3,4,11
133,5,466.88,4,4,2
134,12,467.42,4,4,8
135,2,474.89,3,4,8
136,4,475.73,3,2,1
137,2,479.83,4,4,1
138,3,482.91,4,3,7
139,4,504.00,4,3,12
140,6,508.84,4,3,6
141,12,509.10,3,4,6
142,2,510.04,4,4,12
143,4,510.06,3,3,4
144,10,512.22,4,3,3
145,7,513.01,3,4,4
146,4,513.56,3,2,5
147,2,513.92,4,3,8
148,1,515.33,1,3,12
149,11,517.42,4,3,10
150,7,518.15,4,4,6
151,10,518.99,2,4,5
152,1,520.95,4,4,6
153,5,522.41,4,4,3
154,10,523.37,3,3,7
155,6,527.05,4,4,4
156,12,531.87,2,2,11
157,12,550.00,4,3,1
158,8,550.02,4,3,12
159,4,550.66,2,2,11
160,7,555.90,4,4,9
161,4,561.61,2,4,12
162,12,562.07,3,2,1
163,12,565.84,4,4,8
164,9,569.70,3,3,2
165,11,571.70,4,4,8
166,11,573.34,4,4,1
167,12,576.46,3,2,9
168,1,577.01,4,4,1
169,6,579.38,1,2,6
170,3,580.95,3,3,4
171,5,581.26,4,4,8
172,1,582.21,4,4,4
173,7,582.52,2,1,11
174,7,587.01,4,3,5
175,8,596.51,3,2,4
176,2,600.49,4,4,11
177,2,602.25,4,3,8
178,9,603.53,4,4,2
179,4,607.19,3,3,1
180,2,609.63,1,2,3
181,1,610.23,3,2,1
182,8,615.59,1,2,1
183,2,620.65,1,1,1
184,10,625.23,4,4,1
185,2,629.69,4,3,2
186,11,630.15,4,3,1
187,3,631.32,4,3,10
188,6,635.57,2,4,4
189,4,636.51,3,2,9
190,8,637.83,4,4,8
191,9,638.22,4,3,1
192,11,645.72,3,4,9
193,4,647.28,3,3,1
194,10,647.78,4,3,1
195,7,649.16,4,3,5
196,2,659.11,4,4,6
197,1,659.95,2,4,12
198,10,663.17,2,1,12
199,3,666.63,3,4,4
200,12,671.63,1,1,10
201,3,673.78,4,3,5
202,7,674.55,2,3,11
203,1,683.66,3,3,6
204,11,683.69,4,4,5
205,5,687.04,3,2,11
206,1,687.94,3,4,2
207,4,694.37,3,2,11
208,7,698.09,4,3,2
209,9,702.35,4,4,7
210,8,702.66,4,4,10
211,3,716.95,4,3,12
212,9,723.40,4,4,2
213,8,723.46,3,3,5
214,4,727.92,4,4,7
215,10,728.04,3,4,11
216,10,731.52,4,3,6
217,2,734.32,3,3,11
218,11,734.51,2,2,7
219,2,738.52,3,2,11
220,11,740.63,1,2,4
221,7,741.63,4,4,6
222,7,747.99,2,2,9
223,5,750.26,2,1,11
224,8,751.99,4,3,10
225,6,752.80,3,4,1
226,5,757.69,4,3,5
227,1,757.90,4,4,5
228,3,759.87,3,2,11
229,4,760.87,2,2,11
230,4,762.75,2,1,7
231,6,763.89,2,2,3
232,10,765.05,3,3,8
233,10,767.15,4,4,4
234,7,769.79,4,4,8
235,5,771.45,4,4,5
236,8,773.03,2,3,1
237,1,778.80,3,3,8
238,4,782.17,1,2,4
239,9,787.09,3,3,9
240,10,794.98,4,4,2
241,10,800.74,3,3,7
242,5,808.33,4,3,2
243,6,809.92,4,4,5
244,8,810.03,4,4,5
245,3,812.64,3,3,11
246,1,821.59,4,4,5
247,8,821.74,4,4,11
248,11,822.84,2,4,2
249,10,825.00,4,3,9
250,1,825.35,4,4,11
251,1,825.63,4,4,3
252,5,827.40,3,3,11
253,9,835.10,2,4,2
254,11,838.83,3,2,7
255,7,839.32,1,2,7
256,1,839.98,3,4,2
257,2,843.14,3,2,4
258,8,850.98,4,3,9
259,1,851.31,3,2,5
260,8,852.70,4,3,9
261,1,852.75,4,3,10
262,1,855.86,3,4,10
263,2,856.14,4,4,10
264,11,856.53,4,3,2
265,11,856.60,3,3,8
266,3,856.85,3,4,8
267,6,859.08,4,4,4
268,3,862.96,4,4,7
269,10,866.36,1,1,5
270,1,867.27,2,2,4
271,2,867.51,4,3,11
272,5,870.89,3,4,11
273,1,871.70,1,1,1
274,2,875.22,4,3,3
275,12,877.96,4,4,5
276,1,879.85,4,3,7
277,4,881.59,4,3,9
278,8,881.69,2,1,2
279,12,882.75,3,2,7
280,11,888.66,3,3,2
281,7,893.43,4,3,10
282,8,896.66,4,4,4
283,12,896.69,3,4,6
284,4,899.53,3,3,8
285,11,908.17,3,3,4
286,9,910.37,4,3,10
287,7,910.78,3,3,4
288,2,913.31,4,4,4
289,5,924.02,4,3,8
290,5,924.33,3,2,11
291,3,928.59,2,1,8
292,11,928.80,3,4,3
293,5,929.10,4,3,4
294,2,929.20,4,4,11
295,2,942.34,4,3,7
296,2,944.12,4,4,12
297,1,946.13,4,4,8
298,11,948.05,4,4,5
299,2,951.37,4,4,6
300,5,952.68,4,4,2
301,12,953.95,3,4,5
302,8,956.57,4,4,10
303,2,960.31,4,4,5
304,10,963.91,4,3,11
305,12,964.06,4,3,6
306,1,967.30,4,4,1
307,1,967.45,4,3,7
308,6,972.86,2,2,2
309,3,974.51,4,4,12
310,11,983.83,4,4,11
311,2,986.73,4,4,12
312,4,987.94,3,2,10
313,1,992.57,3,4,4
314,6,993.52,3,4,4
315,7,994.59,4,3,4
316,1,998.50,4,3,9
317,9,1000.49,4,3,9
318,6,1001.20,4,3,4
319,2,1001.48,3,2,10
320,8,1003.21,3,3,4
321,12,1004.32,4,4,2
322,9,1004.98,4,4,5
323,6,1008.24,4,4,7
324,1,1009.10,2,4,11
325,4,1039.80,3,4,10
326,3,1054.37,4,4,10
327,5,1054.69,4,4,10
328,8,1056.09,4,4,10
329,5,1066.75,4,4,4
330,9,1067.34,3,2,3
331,7,1068.93,4,3,1
332,3,1070.87,4,4,5
333,3,1072.18,4,3,1
334,3,1072.58,4,4,2
335,2,1076.42,4,4,2
336,4,1076.56,2,4,5
337,10,1079.37,3,2,2
338,9,1080.49,4,3,8
339,10,1085.56,4,4,1
340,12,1091.72,3,3,10
341,11,1091.86,3,4,4
342,2,1093.44,4,4,4
343,11,1095.14,3,3,8
344,6,1097.72,4,4,2
345,7,1099.90,3,2,11
346,9,1099.95,3,3,8
347,6,1100.25,3,3,1
348,12,1102.73,4,4,12
349,3,1102.98,4,4,5
350,10,1111.87,2,4,12
351,11,1112.30,3,4,4
352,4,1122.29,4,3,8
353,4,1127.25,4,4,8
354,3,1128.42,3,3,11
355,5,1137.27,4,4,1
356,8,1137.60,4,4,5
357,8,1137.63,4,4,11
358,6,1146.09,4,4,2
359,11,1147.27,1,2,9
360,7,1147.64,3,3,7
361,9,1149.25,4,4,5
362,1,1156.95,3,2,6
363,3,1158.72,3,4,5
364,12,1166.84,4,3,3
365,6,1170.08,3,4,11
366,10,1172.24,3,3,10
367,4,1179.97,4,3,5
368,7,1191.99,3,4,10
369,6,1193.17,4,4,9
370,7,1195.27,2,2,5
371,11,1197.18,4,4,2
372,4,1197.50,3,2,1
373,8,1201.96,3,4,7
374,1,1203.55,4,3,2
375,12,1211.25,4,4,2
376,8,1213.06,3,4,7
377,10,1213.19,3,4,9
378,7,1214.15,4,4,2
379,5,1220.77,4,4,5
380,10,1227.88,4,3,9
381,9,1228.62,3,3,7
382,3,1229.86,4,3,10
383,5,1232.69,2,2,6
384,5,1235.66,4,4,5
385,2,1237.12,1,1,4
386,5,1237.27,4,4,1
387,2,1239.61,2,3,8
388,1,1252.98,3,4,4
389,7,1256.56,4,4,7
390,11,1262.70,4,3,12
391,7,1264.77,3,2,1
392,10,1265.51,3,3,10
393,3,1266.05,4,4,9
394,3,1271.07,4,4,1
395,7,1271.24,4,4,5
396,6,1271.89,1,2,1
397,11,1277.74,4,4,1
398,3,1279.59,2,4,8
399,6,1289.03,3,4,4
400,7,1292.39,4,3,8
401,4,1293.32,2,1,12
402,6,1294.24,3,3,2
403,11,1295.03,4,4,8
404,1,1302.40,3,2,8
405,2,1305.03,3,3,5
406,10,1307.92,4,3,1
407,6,1309.41,4,3,2
408,3,1309.59,4,4,2
409,11,1311.12,4,3,10
410,11,1314.32,4,4,12
411,3,1322.21,3,3,5
